id	ibge	localidade	valor	label
1	3500105	Adamantina	101.00	Taxa de escolarização líquida  (15 a 17 anos) (Total das redes) (Em %): 101,00
2	3500204	Adolfo	76.77	Taxa de escolarização líquida  (15 a 17 anos) (Total das redes) (Em %): 76,77
3	3500303	Aguaí	49.49	Taxa de escolarização líquida  (15 a 17 anos) (Total das redes) (Em %): 49,49
4	3500402	Águas da Prata	48.50	Taxa de escolarização líquida  (15 a 17 anos) (Total das redes) (Em %): 48,50
5	3500501	Águas de Lindóia	54.29	Taxa de escolarização líquida  (15 a 17 anos) (Total das redes) (Em %): 54,29
6	3500600	Águas de São Pedro	137.40	Taxa de escolarização líquida  (15 a 17 anos) (Total das redes) (Em %): 137,40
7	3500709	Agudos	68.45	Taxa de escolarização líquida  (15 a 17 anos) (Total das redes) (Em %): 68,45
8	3500808	Alfredo Marcondes	70.06	Taxa de escolarização líquida  (15 a 17 anos) (Total das redes) (Em %): 70,06
9	3500907	Altair	70.35	Taxa de escolarização líquida  (15 a 17 anos) (Total das redes) (Em %): 70,35
10	3501004	Altinópolis	70.35	Taxa de escolarização líquida  (15 a 17 anos) (Total das redes) (Em %): 70,35
11	3501103	Alto Alegre	69.23	Taxa de escolarização líquida  (15 a 17 anos) (Total das redes) (Em %): 69,23
12	3501202	Álvares Florence	73.01	Taxa de escolarização líquida  (15 a 17 anos) (Total das redes) (Em %): 73,01
13	3501301	Álvares Machado	71.57	Taxa de escolarização líquida  (15 a 17 anos) (Total das redes) (Em %): 71,57
14	3501400	Álvaro de Carvalho	80.27	Taxa de escolarização líquida  (15 a 17 anos) (Total das redes) (Em %): 80,27
15	3501509	Alvinlândia	74.21	Taxa de escolarização líquida  (15 a 17 anos) (Total das redes) (Em %): 74,21
16	3501608	Americana	93.74	Taxa de escolarização líquida  (15 a 17 anos) (Total das redes) (Em %): 93,74
17	3501707	Américo Brasiliense	67.30	Taxa de escolarização líquida  (15 a 17 anos) (Total das redes) (Em %): 67,30
18	3501806	Américo de Campos	91.90	Taxa de escolarização líquida  (15 a 17 anos) (Total das redes) (Em %): 91,90
19	3501905	Amparo	74.73	Taxa de escolarização líquida  (15 a 17 anos) (Total das redes) (Em %): 74,73
20	3502002	Analândia	54.63	Taxa de escolarização líquida  (15 a 17 anos) (Total das redes) (Em %): 54,63
21	3502101	Andradina	81.95	Taxa de escolarização líquida  (15 a 17 anos) (Total das redes) (Em %): 81,95
22	3502200	Angatuba	53.08	Taxa de escolarização líquida  (15 a 17 anos) (Total das redes) (Em %): 53,08
23	3502309	Anhembi	59.35	Taxa de escolarização líquida  (15 a 17 anos) (Total das redes) (Em %): 59,35
24	3502408	Anhumas	72.31	Taxa de escolarização líquida  (15 a 17 anos) (Total das redes) (Em %): 72,31
25	3502507	Aparecida	68.74	Taxa de escolarização líquida  (15 a 17 anos) (Total das redes) (Em %): 68,74
26	3502606	Aparecida d'Oeste	71.08	Taxa de escolarização líquida  (15 a 17 anos) (Total das redes) (Em %): 71,08
27	3502705	Apiaí	79.07	Taxa de escolarização líquida  (15 a 17 anos) (Total das redes) (Em %): 79,07
28	3502804	Araçatuba	79.75	Taxa de escolarização líquida  (15 a 17 anos) (Total das redes) (Em %): 79,75
29	3502903	Araçoiaba da Serra	75.37	Taxa de escolarização líquida  (15 a 17 anos) (Total das redes) (Em %): 75,37
30	3503000	Aramina	49.40	Taxa de escolarização líquida  (15 a 17 anos) (Total das redes) (Em %): 49,40
31	3503109	Arandu	58.08	Taxa de escolarização líquida  (15 a 17 anos) (Total das redes) (Em %): 58,08
32	3503208	Araraquara	78.20	Taxa de escolarização líquida  (15 a 17 anos) (Total das redes) (Em %): 78,20
33	3503307	Araras	68.86	Taxa de escolarização líquida  (15 a 17 anos) (Total das redes) (Em %): 68,86
34	3503406	Arealva	83.75	Taxa de escolarização líquida  (15 a 17 anos) (Total das redes) (Em %): 83,75
35	3503505	Areias	66.51	Taxa de escolarização líquida  (15 a 17 anos) (Total das redes) (Em %): 66,51
36	3503604	Areiópolis	63.95	Taxa de escolarização líquida  (15 a 17 anos) (Total das redes) (Em %): 63,95
37	3503703	Ariranha	77.13	Taxa de escolarização líquida  (15 a 17 anos) (Total das redes) (Em %): 77,13
38	3503802	Artur Nogueira	58.49	Taxa de escolarização líquida  (15 a 17 anos) (Total das redes) (Em %): 58,49
39	3503901	Arujá	80.79	Taxa de escolarização líquida  (15 a 17 anos) (Total das redes) (Em %): 80,79
40	3504008	Assis	72.01	Taxa de escolarização líquida  (15 a 17 anos) (Total das redes) (Em %): 72,01
41	3504107	Atibaia	73.27	Taxa de escolarização líquida  (15 a 17 anos) (Total das redes) (Em %): 73,27
42	3504206	Auriflama	78.77	Taxa de escolarização líquida  (15 a 17 anos) (Total das redes) (Em %): 78,77
43	3504305	Avaí	66.45	Taxa de escolarização líquida  (15 a 17 anos) (Total das redes) (Em %): 66,45
44	3504404	Avanhandava	48.99	Taxa de escolarização líquida  (15 a 17 anos) (Total das redes) (Em %): 48,99
45	3504503	Avaré	66.67	Taxa de escolarização líquida  (15 a 17 anos) (Total das redes) (Em %): 66,67
46	3504602	Bady Bassitt	66.90	Taxa de escolarização líquida  (15 a 17 anos) (Total das redes) (Em %): 66,90
47	3504701	Balbinos	93.94	Taxa de escolarização líquida  (15 a 17 anos) (Total das redes) (Em %): 93,94
48	3504800	Bálsamo	74.93	Taxa de escolarização líquida  (15 a 17 anos) (Total das redes) (Em %): 74,93
49	3504909	Bananal	67.75	Taxa de escolarização líquida  (15 a 17 anos) (Total das redes) (Em %): 67,75
50	3505005	Barão de Antonina	86.88	Taxa de escolarização líquida  (15 a 17 anos) (Total das redes) (Em %): 86,88
51	3505104	Barbosa	53.39	Taxa de escolarização líquida  (15 a 17 anos) (Total das redes) (Em %): 53,39
52	3505203	Bariri	65.83	Taxa de escolarização líquida  (15 a 17 anos) (Total das redes) (Em %): 65,83
53	3505302	Barra Bonita	80.73	Taxa de escolarização líquida  (15 a 17 anos) (Total das redes) (Em %): 80,73
54	3505401	Barra do Turvo	68.67	Taxa de escolarização líquida  (15 a 17 anos) (Total das redes) (Em %): 68,67
55	3505500	Barretos	74.70	Taxa de escolarização líquida  (15 a 17 anos) (Total das redes) (Em %): 74,70
56	3505609	Barrinha	69.10	Taxa de escolarização líquida  (15 a 17 anos) (Total das redes) (Em %): 69,10
57	3505708	Barueri	102.52	Taxa de escolarização líquida  (15 a 17 anos) (Total das redes) (Em %): 102,52
58	3505807	Bastos	64.07	Taxa de escolarização líquida  (15 a 17 anos) (Total das redes) (Em %): 64,07
59	3505906	Batatais	70.28	Taxa de escolarização líquida  (15 a 17 anos) (Total das redes) (Em %): 70,28
60	3506003	Bauru	73.67	Taxa de escolarização líquida  (15 a 17 anos) (Total das redes) (Em %): 73,67
61	3506102	Bebedouro	79.28	Taxa de escolarização líquida  (15 a 17 anos) (Total das redes) (Em %): 79,28
62	3506201	Bento de Abreu	58.33	Taxa de escolarização líquida  (15 a 17 anos) (Total das redes) (Em %): 58,33
63	3506300	Bernardino de Campos	54.91	Taxa de escolarização líquida  (15 a 17 anos) (Total das redes) (Em %): 54,91
64	3506409	Bilac	69.14	Taxa de escolarização líquida  (15 a 17 anos) (Total das redes) (Em %): 69,14
65	3506508	Birigui	74.00	Taxa de escolarização líquida  (15 a 17 anos) (Total das redes) (Em %): 74,00
66	3506607	Biritiba Mirim	66.99	Taxa de escolarização líquida  (15 a 17 anos) (Total das redes) (Em %): 66,99
67	3506706	Boa Esperança do Sul	59.57	Taxa de escolarização líquida  (15 a 17 anos) (Total das redes) (Em %): 59,57
68	3506805	Bocaina	58.36	Taxa de escolarização líquida  (15 a 17 anos) (Total das redes) (Em %): 58,36
69	3506904	Bofete	56.50	Taxa de escolarização líquida  (15 a 17 anos) (Total das redes) (Em %): 56,50
70	3507001	Boituva	74.43	Taxa de escolarização líquida  (15 a 17 anos) (Total das redes) (Em %): 74,43
71	3507100	Bom Jesus dos Perdões	54.34	Taxa de escolarização líquida  (15 a 17 anos) (Total das redes) (Em %): 54,34
72	3507209	Borá	66.00	Taxa de escolarização líquida  (15 a 17 anos) (Total das redes) (Em %): 66,00
73	3507308	Boracéia	55.56	Taxa de escolarização líquida  (15 a 17 anos) (Total das redes) (Em %): 55,56
74	3507407	Borborema	72.77	Taxa de escolarização líquida  (15 a 17 anos) (Total das redes) (Em %): 72,77
75	3507506	Botucatu	69.17	Taxa de escolarização líquida  (15 a 17 anos) (Total das redes) (Em %): 69,17
76	3507605	Bragança Paulista	70.35	Taxa de escolarização líquida  (15 a 17 anos) (Total das redes) (Em %): 70,35
77	3507704	Braúna	70.87	Taxa de escolarização líquida  (15 a 17 anos) (Total das redes) (Em %): 70,87
78	3507803	Brodowski	54.74	Taxa de escolarização líquida  (15 a 17 anos) (Total das redes) (Em %): 54,74
79	3507902	Brotas	62.60	Taxa de escolarização líquida  (15 a 17 anos) (Total das redes) (Em %): 62,60
80	3508009	Buri	53.30	Taxa de escolarização líquida  (15 a 17 anos) (Total das redes) (Em %): 53,30
81	3508108	Buritama	71.41	Taxa de escolarização líquida  (15 a 17 anos) (Total das redes) (Em %): 71,41
82	3508207	Buritizal	36.61	Taxa de escolarização líquida  (15 a 17 anos) (Total das redes) (Em %): 36,61
83	3508306	Cabrália Paulista	100.39	Taxa de escolarização líquida  (15 a 17 anos) (Total das redes) (Em %): 100,39
84	3508405	Cabreúva	71.27	Taxa de escolarização líquida  (15 a 17 anos) (Total das redes) (Em %): 71,27
85	3508504	Caçapava	73.58	Taxa de escolarização líquida  (15 a 17 anos) (Total das redes) (Em %): 73,58
86	3508603	Cachoeira Paulista	66.67	Taxa de escolarização líquida  (15 a 17 anos) (Total das redes) (Em %): 66,67
87	3508702	Caconde	61.06	Taxa de escolarização líquida  (15 a 17 anos) (Total das redes) (Em %): 61,06
88	3508801	Cafelândia	80.83	Taxa de escolarização líquida  (15 a 17 anos) (Total das redes) (Em %): 80,83
89	3508900	Caiabu	80.88	Taxa de escolarização líquida  (15 a 17 anos) (Total das redes) (Em %): 80,88
90	3509007	Caieiras	85.79	Taxa de escolarização líquida  (15 a 17 anos) (Total das redes) (Em %): 85,79
91	3509106	Caiuá	60.70	Taxa de escolarização líquida  (15 a 17 anos) (Total das redes) (Em %): 60,70
92	3509205	Cajamar	73.75	Taxa de escolarização líquida  (15 a 17 anos) (Total das redes) (Em %): 73,75
93	3509304	Cajobi	75.32	Taxa de escolarização líquida  (15 a 17 anos) (Total das redes) (Em %): 75,32
94	3509403	Cajuru	66.25	Taxa de escolarização líquida  (15 a 17 anos) (Total das redes) (Em %): 66,25
95	3509502	Campinas	68.75	Taxa de escolarização líquida  (15 a 17 anos) (Total das redes) (Em %): 68,75
96	3509601	Campo Limpo Paulista	78.55	Taxa de escolarização líquida  (15 a 17 anos) (Total das redes) (Em %): 78,55
