id	ibge	localidade	valor	label
1	3500105	Adamantina	77.24	Mães que Tiveram Sete e Mais Consultas de Pré-Natal (Em %): 77,24
2	3500204	Adolfo	85.29	Mães que Tiveram Sete e Mais Consultas de Pré-Natal (Em %): 85,29
3	3500303	Aguaí	49.89	Mães que Tiveram Sete e Mais Consultas de Pré-Natal (Em %): 49,89
4	3500402	Águas da Prata	70.49	Mães que Tiveram Sete e Mais Consultas de Pré-Natal (Em %): 70,49
5	3500501	Águas de Lindóia	84.15	Mães que Tiveram Sete e Mais Consultas de Pré-Natal (Em %): 84,15
6	3500600	Águas de São Pedro	69.57	Mães que Tiveram Sete e Mais Consultas de Pré-Natal (Em %): 69,57
7	3500709	Agudos	96.62	Mães que Tiveram Sete e Mais Consultas de Pré-Natal (Em %): 96,62
8	3500808	Alfredo Marcondes	65.38	Mães que Tiveram Sete e Mais Consultas de Pré-Natal (Em %): 65,38
9	3500907	Altair	78.18	Mães que Tiveram Sete e Mais Consultas de Pré-Natal (Em %): 78,18
10	3501004	Altinópolis	77.33	Mães que Tiveram Sete e Mais Consultas de Pré-Natal (Em %): 77,33
11	3501103	Alto Alegre	89.80	Mães que Tiveram Sete e Mais Consultas de Pré-Natal (Em %): 89,80
12	3501202	Álvares Florence	87.50	Mães que Tiveram Sete e Mais Consultas de Pré-Natal (Em %): 87,50
13	3501301	Álvares Machado	89.37	Mães que Tiveram Sete e Mais Consultas de Pré-Natal (Em %): 89,37
14	3501400	Álvaro de Carvalho	75.93	Mães que Tiveram Sete e Mais Consultas de Pré-Natal (Em %): 75,93
15	3501509	Alvinlândia	91.67	Mães que Tiveram Sete e Mais Consultas de Pré-Natal (Em %): 91,67
16	3501608	Americana	88.59	Mães que Tiveram Sete e Mais Consultas de Pré-Natal (Em %): 88,59
17	3501707	Américo Brasiliense	61.42	Mães que Tiveram Sete e Mais Consultas de Pré-Natal (Em %): 61,42
18	3501806	Américo de Campos	92.16	Mães que Tiveram Sete e Mais Consultas de Pré-Natal (Em %): 92,16
19	3501905	Amparo	81.09	Mães que Tiveram Sete e Mais Consultas de Pré-Natal (Em %): 81,09
20	3502002	Analândia	78.85	Mães que Tiveram Sete e Mais Consultas de Pré-Natal (Em %): 78,85
21	3502101	Andradina	77.94	Mães que Tiveram Sete e Mais Consultas de Pré-Natal (Em %): 77,94
22	3502200	Angatuba	83.59	Mães que Tiveram Sete e Mais Consultas de Pré-Natal (Em %): 83,59
23	3502309	Anhembi	78.67	Mães que Tiveram Sete e Mais Consultas de Pré-Natal (Em %): 78,67
24	3502408	Anhumas	75.00	Mães que Tiveram Sete e Mais Consultas de Pré-Natal (Em %): 75,00
