id	ibge	localidade	valor	label
681	681	Região Metropolitana de São Paulo	160092	População Atendida pelo Programa Benefício de Prestação Continuada da Assistência Social (BPC): 160.092
682	682	Região Administrativa de Registro	6103	População Atendida pelo Programa Benefício de Prestação Continuada da Assistência Social (BPC): 6.103
683	683	Região Administrativa de Santos	11564	População Atendida pelo Programa Benefício de Prestação Continuada da Assistência Social (BPC): 11.564
684	684	Região Administrativa de São José dos Campos	17924	População Atendida pelo Programa Benefício de Prestação Continuada da Assistência Social (BPC): 17.924
685	685	Região Administrativa de Sorocaba	21318	População Atendida pelo Programa Benefício de Prestação Continuada da Assistência Social (BPC): 21.318
686	686	Região Administrativa de Campinas	40955	População Atendida pelo Programa Benefício de Prestação Continuada da Assistência Social (BPC): 40.955
687	687	Região Administrativa de Ribeirão Preto	10036	População Atendida pelo Programa Benefício de Prestação Continuada da Assistência Social (BPC): 10.036
688	688	Região Administrativa de Bauru	6783	População Atendida pelo Programa Benefício de Prestação Continuada da Assistência Social (BPC): 6.783
689	689	Região Administrativa de São José do Rio Preto	16527	População Atendida pelo Programa Benefício de Prestação Continuada da Assistência Social (BPC): 16.527
690	690	Região Administrativa de Araçatuba	9465	População Atendida pelo Programa Benefício de Prestação Continuada da Assistência Social (BPC): 9.465
691	691	Região Administrativa de Presidente Prudente	8643	População Atendida pelo Programa Benefício de Prestação Continuada da Assistência Social (BPC): 8.643
692	692	Região Administrativa de Marília	9612	População Atendida pelo Programa Benefício de Prestação Continuada da Assistência Social (BPC): 9.612
693	693	Região Administrativa Central	6373	População Atendida pelo Programa Benefício de Prestação Continuada da Assistência Social (BPC): 6.373
694	694	Região Administrativa de Barretos	4265	População Atendida pelo Programa Benefício de Prestação Continuada da Assistência Social (BPC): 4.265
695	695	Região Administrativa de Franca	5712	População Atendida pelo Programa Benefício de Prestação Continuada da Assistência Social (BPC): 5.712
