id	ibge	localidade	valor	label
681	681	Região Metropolitana de São Paulo	92.73	Matrículas na Pré-escola em Relação à População de 4 a 5 Ano (Em %): 92,73
682	682	Região Administrativa de Registro	86.02	Matrículas na Pré-escola em Relação à População de 4 a 5 Ano (Em %): 86,02
683	683	Região Administrativa de Santos	97.26	Matrículas na Pré-escola em Relação à População de 4 a 5 Ano (Em %): 97,26
684	684	Região Administrativa de São José dos Campos	94.32	Matrículas na Pré-escola em Relação à População de 4 a 5 Ano (Em %): 94,32
685	685	Região Administrativa de Sorocaba	95.88	Matrículas na Pré-escola em Relação à População de 4 a 5 Ano (Em %): 95,88
686	686	Região Administrativa de Campinas	98.45	Matrículas na Pré-escola em Relação à População de 4 a 5 Ano (Em %): 98,45
687	687	Região Administrativa de Ribeirão Preto	95.50	Matrículas na Pré-escola em Relação à População de 4 a 5 Ano (Em %): 95,50
688	688	Região Administrativa de Bauru	94.12	Matrículas na Pré-escola em Relação à População de 4 a 5 Ano (Em %): 94,12
689	689	Região Administrativa de São José do Rio Preto	99.19	Matrículas na Pré-escola em Relação à População de 4 a 5 Ano (Em %): 99,19
690	690	Região Administrativa de Araçatuba	95.78	Matrículas na Pré-escola em Relação à População de 4 a 5 Ano (Em %): 95,78
691	691	Região Administrativa de Presidente Prudente	89.97	Matrículas na Pré-escola em Relação à População de 4 a 5 Ano (Em %): 89,97
692	692	Região Administrativa de Marília	97.35	Matrículas na Pré-escola em Relação à População de 4 a 5 Ano (Em %): 97,35
693	693	Região Administrativa Central	95.89	Matrículas na Pré-escola em Relação à População de 4 a 5 Ano (Em %): 95,89
694	694	Região Administrativa de Barretos	93.27	Matrículas na Pré-escola em Relação à População de 4 a 5 Ano (Em %): 93,27
695	695	Região Administrativa de Franca	97.29	Matrículas na Pré-escola em Relação à População de 4 a 5 Ano (Em %): 97,29
