id	ibge	localidade	valor	label
681	681	Região Metropolitana de São Paulo	20.40	Participação da Rede Municipal no Total de Matrículas Iniciais no Ensino Fundamental – Anos Finais (Em %): 20,40
682	682	Região Administrativa de Registro	2.60	Participação da Rede Municipal no Total de Matrículas Iniciais no Ensino Fundamental – Anos Finais (Em %): 2,60
683	683	Região Administrativa de Santos	29.75	Participação da Rede Municipal no Total de Matrículas Iniciais no Ensino Fundamental – Anos Finais (Em %): 29,75
684	684	Região Administrativa de São José dos Campos	27.32	Participação da Rede Municipal no Total de Matrículas Iniciais no Ensino Fundamental – Anos Finais (Em %): 27,32
685	685	Região Administrativa de Sorocaba	19.35	Participação da Rede Municipal no Total de Matrículas Iniciais no Ensino Fundamental – Anos Finais (Em %): 19,35
686	686	Região Administrativa de Campinas	11.96	Participação da Rede Municipal no Total de Matrículas Iniciais no Ensino Fundamental – Anos Finais (Em %): 11,96
687	687	Região Administrativa de Ribeirão Preto	26.88	Participação da Rede Municipal no Total de Matrículas Iniciais no Ensino Fundamental – Anos Finais (Em %): 26,88
688	688	Região Administrativa de Bauru	5.45	Participação da Rede Municipal no Total de Matrículas Iniciais no Ensino Fundamental – Anos Finais (Em %): 5,45
689	689	Região Administrativa de São José do Rio Preto	12.93	Participação da Rede Municipal no Total de Matrículas Iniciais no Ensino Fundamental – Anos Finais (Em %): 12,93
690	690	Região Administrativa de Araçatuba	2.94	Participação da Rede Municipal no Total de Matrículas Iniciais no Ensino Fundamental – Anos Finais (Em %): 2,94
691	691	Região Administrativa de Presidente Prudente	8.03	Participação da Rede Municipal no Total de Matrículas Iniciais no Ensino Fundamental – Anos Finais (Em %): 8,03
692	692	Região Administrativa de Marília	6.77	Participação da Rede Municipal no Total de Matrículas Iniciais no Ensino Fundamental – Anos Finais (Em %): 6,77
693	693	Região Administrativa Central	17.73	Participação da Rede Municipal no Total de Matrículas Iniciais no Ensino Fundamental – Anos Finais (Em %): 17,73
694	694	Região Administrativa de Barretos	17.15	Participação da Rede Municipal no Total de Matrículas Iniciais no Ensino Fundamental – Anos Finais (Em %): 17,15
695	695	Região Administrativa de Franca	20.61	Participação da Rede Municipal no Total de Matrículas Iniciais no Ensino Fundamental – Anos Finais (Em %): 20,61
