id	ibge	localidade	valor	label
1	3500105	Adamantina	42.54	Matrículas na Creche em Relação à População de 0 a 3 Anos (Em %): 42,54
2	3500204	Adolfo	36.05	Matrículas na Creche em Relação à População de 0 a 3 Anos (Em %): 36,05
3	3500303	Aguaí	18.84	Matrículas na Creche em Relação à População de 0 a 3 Anos (Em %): 18,84
4	3500402	Águas da Prata	22.22	Matrículas na Creche em Relação à População de 0 a 3 Anos (Em %): 22,22
5	3500501	Águas de Lindóia	47.50	Matrículas na Creche em Relação à População de 0 a 3 Anos (Em %): 47,50
6	3500600	Águas de São Pedro	99.02	Matrículas na Creche em Relação à População de 0 a 3 Anos (Em %): 99,02
7	3500709	Agudos	42.90	Matrículas na Creche em Relação à População de 0 a 3 Anos (Em %): 42,90
8	3500808	Alfredo Marcondes	23.13	Matrículas na Creche em Relação à População de 0 a 3 Anos (Em %): 23,13
9	3500907	Altair	39.81	Matrículas na Creche em Relação à População de 0 a 3 Anos (Em %): 39,81
10	3501004	Altinópolis	34.99	Matrículas na Creche em Relação à População de 0 a 3 Anos (Em %): 34,99
11	3501103	Alto Alegre	28.92	Matrículas na Creche em Relação à População de 0 a 3 Anos (Em %): 28,92
12	3501202	Álvares Florence	51.64	Matrículas na Creche em Relação à População de 0 a 3 Anos (Em %): 51,64
13	3501301	Álvares Machado	26.18	Matrículas na Creche em Relação à População de 0 a 3 Anos (Em %): 26,18
14	3501400	Álvaro de Carvalho	28.57	Matrículas na Creche em Relação à População de 0 a 3 Anos (Em %): 28,57
15	3501509	Alvinlândia	73.66	Matrículas na Creche em Relação à População de 0 a 3 Anos (Em %): 73,66
16	3501608	Americana	46.42	Matrículas na Creche em Relação à População de 0 a 3 Anos (Em %): 46,42
17	3501707	Américo Brasiliense	44.11	Matrículas na Creche em Relação à População de 0 a 3 Anos (Em %): 44,11
18	3501806	Américo de Campos	34.62	Matrículas na Creche em Relação à População de 0 a 3 Anos (Em %): 34,62
19	3501905	Amparo	45.53	Matrículas na Creche em Relação à População de 0 a 3 Anos (Em %): 45,53
20	3502002	Analândia	23.58	Matrículas na Creche em Relação à População de 0 a 3 Anos (Em %): 23,58
21	3502101	Andradina	33.42	Matrículas na Creche em Relação à População de 0 a 3 Anos (Em %): 33,42
22	3502200	Angatuba	25.72	Matrículas na Creche em Relação à População de 0 a 3 Anos (Em %): 25,72
23	3502309	Anhembi	36.61	Matrículas na Creche em Relação à População de 0 a 3 Anos (Em %): 36,61
24	3502408	Anhumas	51.12	Matrículas na Creche em Relação à População de 0 a 3 Anos (Em %): 51,12
25	3502507	Aparecida	35.73	Matrículas na Creche em Relação à População de 0 a 3 Anos (Em %): 35,73
26	3502606	Aparecida d'Oeste	41.57	Matrículas na Creche em Relação à População de 0 a 3 Anos (Em %): 41,57
27	3502705	Apiaí	14.29	Matrículas na Creche em Relação à População de 0 a 3 Anos (Em %): 14,29
28	3502804	Araçatuba	46.58	Matrículas na Creche em Relação à População de 0 a 3 Anos (Em %): 46,58
29	3502903	Araçoiaba da Serra	34.00	Matrículas na Creche em Relação à População de 0 a 3 Anos (Em %): 34,00
30	3503000	Aramina	26.00	Matrículas na Creche em Relação à População de 0 a 3 Anos (Em %): 26,00
31	3503109	Arandu	26.69	Matrículas na Creche em Relação à População de 0 a 3 Anos (Em %): 26,69
32	3503208	Araraquara	60.36	Matrículas na Creche em Relação à População de 0 a 3 Anos (Em %): 60,36
33	3503307	Araras	39.76	Matrículas na Creche em Relação à População de 0 a 3 Anos (Em %): 39,76
34	3503406	Arealva	28.32	Matrículas na Creche em Relação à População de 0 a 3 Anos (Em %): 28,32
35	3503505	Areias	17.13	Matrículas na Creche em Relação à População de 0 a 3 Anos (Em %): 17,13
36	3503604	Areiópolis	20.55	Matrículas na Creche em Relação à População de 0 a 3 Anos (Em %): 20,55
37	3503703	Ariranha	39.05	Matrículas na Creche em Relação à População de 0 a 3 Anos (Em %): 39,05
38	3503802	Artur Nogueira	31.16	Matrículas na Creche em Relação à População de 0 a 3 Anos (Em %): 31,16
39	3503901	Arujá	28.29	Matrículas na Creche em Relação à População de 0 a 3 Anos (Em %): 28,29
40	3504008	Assis	51.56	Matrículas na Creche em Relação à População de 0 a 3 Anos (Em %): 51,56
41	3504107	Atibaia	35.64	Matrículas na Creche em Relação à População de 0 a 3 Anos (Em %): 35,64
42	3504206	Auriflama	19.66	Matrículas na Creche em Relação à População de 0 a 3 Anos (Em %): 19,66
43	3504305	Avaí	5.68	Matrículas na Creche em Relação à População de 0 a 3 Anos (Em %): 5,68
44	3504404	Avanhandava	40.45	Matrículas na Creche em Relação à População de 0 a 3 Anos (Em %): 40,45
45	3504503	Avaré	39.86	Matrículas na Creche em Relação à População de 0 a 3 Anos (Em %): 39,86
46	3504602	Bady Bassitt	43.94	Matrículas na Creche em Relação à População de 0 a 3 Anos (Em %): 43,94
47	3504701	Balbinos	61.54	Matrículas na Creche em Relação à População de 0 a 3 Anos (Em %): 61,54
48	3504800	Bálsamo	50.28	Matrículas na Creche em Relação à População de 0 a 3 Anos (Em %): 50,28
49	3504909	Bananal	12.17	Matrículas na Creche em Relação à População de 0 a 3 Anos (Em %): 12,17
