id	ibge	localidade	valor	label
1	3500105	Adamantina	79.79	% Matrículas no EF na rede municipal (AI): 79,79
2	3500204	Adolfo	100.00	% Matrículas no EF na rede municipal (AI): 100,00
3	3500303	Aguaí	83.98	% Matrículas no EF na rede municipal (AI): 83,98
4	3500402	Águas da Prata	100.00	% Matrículas no EF na rede municipal (AI): 100,00
5	3500501	Águas de Lindóia	72.70	% Matrículas no EF na rede municipal (AI): 72,70
6	3500600	Águas de São Pedro	100.00	% Matrículas no EF na rede municipal (AI): 100,00
7	3500709	Agudos	84.81	% Matrículas no EF na rede municipal (AI): 84,81
8	3500808	Alfredo Marcondes	-	% Matrículas no EF na rede municipal (AI): -
9	3500907	Altair	100.00	% Matrículas no EF na rede municipal (AI): 100,00
10	3501004	Altinópolis	88.54	% Matrículas no EF na rede municipal (AI): 88,54
11	3501103	Alto Alegre	100.00	% Matrículas no EF na rede municipal (AI): 100,00
12	3501202	Álvares Florence	100.00	% Matrículas no EF na rede municipal (AI): 100,00
13	3501301	Álvares Machado	81.99	% Matrículas no EF na rede municipal (AI): 81,99
14	3501400	Álvaro de Carvalho	100.00	% Matrículas no EF na rede municipal (AI): 100,00
15	3501509	Alvinlândia	100.00	% Matrículas no EF na rede municipal (AI): 100,00
16	3501608	Americana	34.25	% Matrículas no EF na rede municipal (AI): 34,25
17	3501707	Américo Brasiliense	95.56	% Matrículas no EF na rede municipal (AI): 95,56
18	3501806	Américo de Campos	100.00	% Matrículas no EF na rede municipal (AI): 100,00
19	3501905	Amparo	55.73	% Matrículas no EF na rede municipal (AI): 55,73
20	3502002	Analândia	100.00	% Matrículas no EF na rede municipal (AI): 100,00
21	3502101	Andradina	78.51	% Matrículas no EF na rede municipal (AI): 78,51
22	3502200	Angatuba	78.34	% Matrículas no EF na rede municipal (AI): 78,34
23	3502309	Anhembi	100.00	% Matrículas no EF na rede municipal (AI): 100,00
24	3502408	Anhumas	100.00	% Matrículas no EF na rede municipal (AI): 100,00
25	3502507	Aparecida	92.26	% Matrículas no EF na rede municipal (AI): 92,26
26	3502606	Aparecida d'Oeste	100.00	% Matrículas no EF na rede municipal (AI): 100,00
27	3502705	Apiaí	54.30	% Matrículas no EF na rede municipal (AI): 54,30
28	3502804	Araçatuba	72.96	% Matrículas no EF na rede municipal (AI): 72,96
29	3502903	Araçoiaba da Serra	94.68	% Matrículas no EF na rede municipal (AI): 94,68
30	3503000	Aramina	100.00	% Matrículas no EF na rede municipal (AI): 100,00
31	3503109	Arandu	100.00	% Matrículas no EF na rede municipal (AI): 100,00
32	3503208	Araraquara	35.72	% Matrículas no EF na rede municipal (AI): 35,72
33	3503307	Araras	58.18	% Matrículas no EF na rede municipal (AI): 58,18
34	3503406	Arealva	100.00	% Matrículas no EF na rede municipal (AI): 100,00
35	3503505	Areias	100.00	% Matrículas no EF na rede municipal (AI): 100,00
36	3503604	Areiópolis	100.00	% Matrículas no EF na rede municipal (AI): 100,00
37	3503703	Ariranha	100.00	% Matrículas no EF na rede municipal (AI): 100,00
38	3503802	Artur Nogueira	87.85	% Matrículas no EF na rede municipal (AI): 87,85
39	3503901	Arujá	80.63	% Matrículas no EF na rede municipal (AI): 80,63
40	3504008	Assis	84.02	% Matrículas no EF na rede municipal (AI): 84,02
41	3504107	Atibaia	74.60	% Matrículas no EF na rede municipal (AI): 74,60
42	3504206	Auriflama	87.13	% Matrículas no EF na rede municipal (AI): 87,13
43	3504305	Avaí	82.67	% Matrículas no EF na rede municipal (AI): 82,67
44	3504404	Avanhandava	89.53	% Matrículas no EF na rede municipal (AI): 89,53
45	3504503	Avaré	84.15	% Matrículas no EF na rede municipal (AI): 84,15
619	3553856	Taquarivaí	100.00	% Matrículas no EF na rede municipal (AI): 100,00
620	3553955	Tarumã	100.00	% Matrículas no EF na rede municipal (AI): 100,00
621	3554656	Torre de Pedra	100.00	% Matrículas no EF na rede municipal (AI): 100,00
622	3554953	Tuiuti	100.00	% Matrículas no EF na rede municipal (AI): 100,00
623	3555356	Ubarana	100.00	% Matrículas no EF na rede municipal (AI): 100,00
624	3556354	Vargem	100.00	% Matrículas no EF na rede municipal (AI): 100,00
625	3557154	Zacarias	100.00	% Matrículas no EF na rede municipal (AI): 100,00
626	3503356	Arco Íris	41.67	% Matrículas no EF na rede municipal (AI): 41,67
627	3507753	Brejo Alegre	100.00	% Matrículas no EF na rede municipal (AI): 100,00
