id	ibge	localidade	valor	label
681	681	Região Metropolitana de São Paulo	14.37	Taxa de Mortalidade Infantil (Por mil nascidos vivos): 14,37
682	682	Região Administrativa de Registro	14.61	Taxa de Mortalidade Infantil (Por mil nascidos vivos): 14,61
683	683	Região Administrativa de Santos	18.17	Taxa de Mortalidade Infantil (Por mil nascidos vivos): 18,17
684	684	Região Administrativa de São José dos Campos	15.36	Taxa de Mortalidade Infantil (Por mil nascidos vivos): 15,36
685	685	Região Administrativa de Sorocaba	14.68	Taxa de Mortalidade Infantil (Por mil nascidos vivos): 14,68
686	686	Região Administrativa de Campinas	13.23	Taxa de Mortalidade Infantil (Por mil nascidos vivos): 13,23
687	687	Região Administrativa de Ribeirão Preto	11.10	Taxa de Mortalidade Infantil (Por mil nascidos vivos): 11,10
688	688	Região Administrativa de Bauru	11.96	Taxa de Mortalidade Infantil (Por mil nascidos vivos): 11,96
689	689	Região Administrativa de São José do Rio Preto	14.13	Taxa de Mortalidade Infantil (Por mil nascidos vivos): 14,13
690	690	Região Administrativa de Araçatuba	15.93	Taxa de Mortalidade Infantil (Por mil nascidos vivos): 15,93
691	691	Região Administrativa de Presidente Prudente	13.87	Taxa de Mortalidade Infantil (Por mil nascidos vivos): 13,87
692	692	Região Administrativa de Marília	13.81	Taxa de Mortalidade Infantil (Por mil nascidos vivos): 13,81
693	693	Região Administrativa Central	11.89	Taxa de Mortalidade Infantil (Por mil nascidos vivos): 11,89
694	694	Região Administrativa de Barretos	12.10	Taxa de Mortalidade Infantil (Por mil nascidos vivos): 12,10
695	695	Região Administrativa de Franca	15.22	Taxa de Mortalidade Infantil (Por mil nascidos vivos): 15,22
