id	ibge	localidade	valor	label
681	681	Região Metropolitana de São Paulo	12.48	Taxa de Mortalidade Infantil: 12,48
682	682	Região Administrativa de Registro	13.42	Taxa de Mortalidade Infantil: 13,42
683	683	Região Administrativa de Santos	16.50	Taxa de Mortalidade Infantil: 16,50
684	684	Região Administrativa de São José dos Campos	13.35	Taxa de Mortalidade Infantil: 13,35
685	685	Região Administrativa de Sorocaba	14.11	Taxa de Mortalidade Infantil: 14,11
686	686	Região Administrativa de Campinas	10.95	Taxa de Mortalidade Infantil: 10,95
687	687	Região Administrativa de Ribeirão Preto	9.91	Taxa de Mortalidade Infantil: 9,91
688	688	Região Administrativa de Bauru	13.71	Taxa de Mortalidade Infantil: 13,71
689	689	Região Administrativa de São José do Rio Preto	12.40	Taxa de Mortalidade Infantil: 12,40
690	690	Região Administrativa de Araçatuba	15.16	Taxa de Mortalidade Infantil: 15,16
691	691	Região Administrativa de Presidente Prudente	12.37	Taxa de Mortalidade Infantil: 12,37
692	692	Região Administrativa de Marília	12.72	Taxa de Mortalidade Infantil: 12,72
693	693	Região Administrativa Central	12.05	Taxa de Mortalidade Infantil: 12,05
694	694	Região Administrativa de Barretos	9.82	Taxa de Mortalidade Infantil: 9,82
695	695	Região Administrativa de Franca	10.44	Taxa de Mortalidade Infantil: 10,44
