id	ibge	localidade	valor	label
681	681	Região Metropolitana de São Paulo	15.27	Taxa de Mortalidade Infantil: 15,27
682	682	Região Administrativa de Registro	14.88	Taxa de Mortalidade Infantil: 14,88
683	683	Região Administrativa de Santos	21.61	Taxa de Mortalidade Infantil: 21,61
684	684	Região Administrativa de São José dos Campos	16.16	Taxa de Mortalidade Infantil: 16,16
685	685	Região Administrativa de Sorocaba	15.95	Taxa de Mortalidade Infantil: 15,95
686	686	Região Administrativa de Campinas	13.35	Taxa de Mortalidade Infantil: 13,35
687	687	Região Administrativa de Ribeirão Preto	11.49	Taxa de Mortalidade Infantil: 11,49
688	688	Região Administrativa de Bauru	15.16	Taxa de Mortalidade Infantil: 15,16
689	689	Região Administrativa de São José do Rio Preto	11.99	Taxa de Mortalidade Infantil: 11,99
690	690	Região Administrativa de Araçatuba	15.22	Taxa de Mortalidade Infantil: 15,22
691	691	Região Administrativa de Presidente Prudente	15.67	Taxa de Mortalidade Infantil: 15,67
692	692	Região Administrativa de Marília	13.51	Taxa de Mortalidade Infantil: 13,51
693	693	Região Administrativa Central	10.91	Taxa de Mortalidade Infantil: 10,91
694	694	Região Administrativa de Barretos	13.06	Taxa de Mortalidade Infantil: 13,06
695	695	Região Administrativa de Franca	15.37	Taxa de Mortalidade Infantil: 15,37
