id	ibge	localidade	valor	label
681	681	Região Metropolitana de São Paulo	11.38	Taxa de Mortalidade Infantil: 11,38
682	682	Região Administrativa de Registro	10.26	Taxa de Mortalidade Infantil: 10,26
683	683	Região Administrativa de Santos	16.87	Taxa de Mortalidade Infantil: 16,87
684	684	Região Administrativa de São José dos Campos	11.95	Taxa de Mortalidade Infantil: 11,95
685	685	Região Administrativa de Sorocaba	12.80	Taxa de Mortalidade Infantil: 12,80
686	686	Região Administrativa de Campinas	10.97	Taxa de Mortalidade Infantil: 10,97
687	687	Região Administrativa de Ribeirão Preto	9.85	Taxa de Mortalidade Infantil: 9,85
688	688	Região Administrativa de Bauru	11.78	Taxa de Mortalidade Infantil: 11,78
689	689	Região Administrativa de São José do Rio Preto	9.06	Taxa de Mortalidade Infantil: 9,06
690	690	Região Administrativa de Araçatuba	12.09	Taxa de Mortalidade Infantil: 12,09
691	691	Região Administrativa de Presidente Prudente	10.20	Taxa de Mortalidade Infantil: 10,20
692	692	Região Administrativa de Marília	10.06	Taxa de Mortalidade Infantil: 10,06
693	693	Região Administrativa Central	11.95	Taxa de Mortalidade Infantil: 11,95
694	694	Região Administrativa de Barretos	8.50	Taxa de Mortalidade Infantil: 8,50
695	695	Região Administrativa de Franca	12.85	Taxa de Mortalidade Infantil: 12,85
