id	ibge	localidade	valor	label
1	3500105	Adamantina	12.14	Participação da Rede Privada no Total de Matrículas Iniciais no Ensino Fundamental – Anos Iniciais (Em %): 12,14
2	3500204	Adolfo	-	Participação da Rede Privada no Total de Matrículas Iniciais no Ensino Fundamental – Anos Iniciais (Em %): -
3	3500303	Aguaí	4.38	Participação da Rede Privada no Total de Matrículas Iniciais no Ensino Fundamental – Anos Iniciais (Em %): 4,38
4	3500402	Águas da Prata	-	Participação da Rede Privada no Total de Matrículas Iniciais no Ensino Fundamental – Anos Iniciais (Em %): -
5	3500501	Águas de Lindóia	6.23	Participação da Rede Privada no Total de Matrículas Iniciais no Ensino Fundamental – Anos Iniciais (Em %): 6,23
6	3500600	Águas de São Pedro	-	Participação da Rede Privada no Total de Matrículas Iniciais no Ensino Fundamental – Anos Iniciais (Em %): -
7	3500709	Agudos	16.09	Participação da Rede Privada no Total de Matrículas Iniciais no Ensino Fundamental – Anos Iniciais (Em %): 16,09
8	3500808	Alfredo Marcondes	-	Participação da Rede Privada no Total de Matrículas Iniciais no Ensino Fundamental – Anos Iniciais (Em %): -
9	3500907	Altair	-	Participação da Rede Privada no Total de Matrículas Iniciais no Ensino Fundamental – Anos Iniciais (Em %): -
10	3501004	Altinópolis	10.37	Participação da Rede Privada no Total de Matrículas Iniciais no Ensino Fundamental – Anos Iniciais (Em %): 10,37
11	3501103	Alto Alegre	-	Participação da Rede Privada no Total de Matrículas Iniciais no Ensino Fundamental – Anos Iniciais (Em %): -
12	3501202	Álvares Florence	-	Participação da Rede Privada no Total de Matrículas Iniciais no Ensino Fundamental – Anos Iniciais (Em %): -
13	3501301	Álvares Machado	15.74	Participação da Rede Privada no Total de Matrículas Iniciais no Ensino Fundamental – Anos Iniciais (Em %): 15,74
14	3501400	Álvaro de Carvalho	-	Participação da Rede Privada no Total de Matrículas Iniciais no Ensino Fundamental – Anos Iniciais (Em %): -
15	3501509	Alvinlândia	-	Participação da Rede Privada no Total de Matrículas Iniciais no Ensino Fundamental – Anos Iniciais (Em %): -
16	3501608	Americana	20.64	Participação da Rede Privada no Total de Matrículas Iniciais no Ensino Fundamental – Anos Iniciais (Em %): 20,64
