id	ibge	localidade	valor	label
681	681	Região Metropolitana de São Paulo	125373	Matrícula na Educação de Jovens e Adultos (EJA) no Ensino Médio: 125.373
682	682	Região Administrativa de Registro	1605	Matrícula na Educação de Jovens e Adultos (EJA) no Ensino Médio: 1.605
683	683	Região Administrativa de Santos	17210	Matrícula na Educação de Jovens e Adultos (EJA) no Ensino Médio: 17.210
684	684	Região Administrativa de São José dos Campos	17551	Matrícula na Educação de Jovens e Adultos (EJA) no Ensino Médio: 17.551
685	685	Região Administrativa de Sorocaba	17829	Matrícula na Educação de Jovens e Adultos (EJA) no Ensino Médio: 17.829
686	686	Região Administrativa de Campinas	27456	Matrícula na Educação de Jovens e Adultos (EJA) no Ensino Médio: 27.456
687	687	Região Administrativa de Ribeirão Preto	7106	Matrícula na Educação de Jovens e Adultos (EJA) no Ensino Médio: 7.106
688	688	Região Administrativa de Bauru	5179	Matrícula na Educação de Jovens e Adultos (EJA) no Ensino Médio: 5.179
689	689	Região Administrativa de São José do Rio Preto	3076	Matrícula na Educação de Jovens e Adultos (EJA) no Ensino Médio: 3.076
690	690	Região Administrativa de Araçatuba	1784	Matrícula na Educação de Jovens e Adultos (EJA) no Ensino Médio: 1.784
691	691	Região Administrativa de Presidente Prudente	3449	Matrícula na Educação de Jovens e Adultos (EJA) no Ensino Médio: 3.449
692	692	Região Administrativa de Marília	2879	Matrícula na Educação de Jovens e Adultos (EJA) no Ensino Médio: 2.879
693	693	Região Administrativa Central	3724	Matrícula na Educação de Jovens e Adultos (EJA) no Ensino Médio: 3.724
694	694	Região Administrativa de Barretos	2757	Matrícula na Educação de Jovens e Adultos (EJA) no Ensino Médio: 2.757
695	695	Região Administrativa de Franca	2802	Matrícula na Educação de Jovens e Adultos (EJA) no Ensino Médio: 2.802
