id	ibge	localidade	valor	label
1	3500105	Adamantina	22.86	Taxa de Mortalidade Infantil (Por mil nascidos vivos): 22,86
2	3500204	Adolfo	-	Taxa de Mortalidade Infantil (Por mil nascidos vivos): -
3	3500303	Aguaí	16.88	Taxa de Mortalidade Infantil (Por mil nascidos vivos): 16,88
4	3500402	Águas da Prata	-	Taxa de Mortalidade Infantil (Por mil nascidos vivos): -
5	3500501	Águas de Lindóia	14.93	Taxa de Mortalidade Infantil (Por mil nascidos vivos): 14,93
6	3500600	Águas de São Pedro	-	Taxa de Mortalidade Infantil (Por mil nascidos vivos): -
7	3500709	Agudos	12.15	Taxa de Mortalidade Infantil (Por mil nascidos vivos): 12,15
8	3500808	Alfredo Marcondes	-	Taxa de Mortalidade Infantil (Por mil nascidos vivos): -
9	3500907	Altair	17.24	Taxa de Mortalidade Infantil (Por mil nascidos vivos): 17,24
10	3501004	Altinópolis	10.42	Taxa de Mortalidade Infantil (Por mil nascidos vivos): 10,42
11	3501103	Alto Alegre	23.26	Taxa de Mortalidade Infantil (Por mil nascidos vivos): 23,26
12	3501202	Álvares Florence	-	Taxa de Mortalidade Infantil (Por mil nascidos vivos): -
13	3501301	Álvares Machado	21.66	Taxa de Mortalidade Infantil (Por mil nascidos vivos): 21,66
14	3501400	Álvaro de Carvalho	15.38	Taxa de Mortalidade Infantil (Por mil nascidos vivos): 15,38
15	3501509	Alvinlândia	23.26	Taxa de Mortalidade Infantil (Por mil nascidos vivos): 23,26
16	3501608	Americana	10.00	Taxa de Mortalidade Infantil (Por mil nascidos vivos): 10,00
17	3501707	Américo Brasiliense	16.30	Taxa de Mortalidade Infantil (Por mil nascidos vivos): 16,30
18	3501806	Américo de Campos	17.24	Taxa de Mortalidade Infantil (Por mil nascidos vivos): 17,24
19	3501905	Amparo	7.76	Taxa de Mortalidade Infantil (Por mil nascidos vivos): 7,76
20	3502002	Analândia	-	Taxa de Mortalidade Infantil (Por mil nascidos vivos): -
21	3502101	Andradina	21.08	Taxa de Mortalidade Infantil (Por mil nascidos vivos): 21,08
22	3502200	Angatuba	12.12	Taxa de Mortalidade Infantil (Por mil nascidos vivos): 12,12
23	3502309	Anhembi	-	Taxa de Mortalidade Infantil (Por mil nascidos vivos): -
24	3502408	Anhumas	25.64	Taxa de Mortalidade Infantil (Por mil nascidos vivos): 25,64
25	3502507	Aparecida	7.87	Taxa de Mortalidade Infantil (Por mil nascidos vivos): 7,87
26	3502606	Aparecida d'Oeste	40.00	Taxa de Mortalidade Infantil (Por mil nascidos vivos): 40,00
27	3502705	Apiaí	26.04	Taxa de Mortalidade Infantil (Por mil nascidos vivos): 26,04
28	3502804	Araçatuba	15.32	Taxa de Mortalidade Infantil (Por mil nascidos vivos): 15,32
29	3502903	Araçoiaba da Serra	21.47	Taxa de Mortalidade Infantil (Por mil nascidos vivos): 21,47
30	3503000	Aramina	-	Taxa de Mortalidade Infantil (Por mil nascidos vivos): -
31	3503109	Arandu	-	Taxa de Mortalidade Infantil (Por mil nascidos vivos): -
32	3503208	Araraquara	14.41	Taxa de Mortalidade Infantil (Por mil nascidos vivos): 14,41
33	3503307	Araras	12.06	Taxa de Mortalidade Infantil (Por mil nascidos vivos): 12,06
34	3503406	Arealva	-	Taxa de Mortalidade Infantil (Por mil nascidos vivos): -
35	3503505	Areias	26.32	Taxa de Mortalidade Infantil (Por mil nascidos vivos): 26,32
36	3503604	Areiópolis	16.67	Taxa de Mortalidade Infantil (Por mil nascidos vivos): 16,67
37	3503703	Ariranha	-	Taxa de Mortalidade Infantil (Por mil nascidos vivos): -
38	3503802	Artur Nogueira	16.72	Taxa de Mortalidade Infantil (Por mil nascidos vivos): 16,72
39	3503901	Arujá	13.87	Taxa de Mortalidade Infantil (Por mil nascidos vivos): 13,87
40	3504008	Assis	9.08	Taxa de Mortalidade Infantil (Por mil nascidos vivos): 9,08
