id	ibge	localidade	valor	label
1	3500105	Adamantina	19.32	Taxa de Mortalidade Infantil: 19,32
2	3500204	Adolfo	28.57	Taxa de Mortalidade Infantil: 28,57
3	3500303	Aguaí	23.45	Taxa de Mortalidade Infantil: 23,45
4	3500402	Águas da Prata	-	Taxa de Mortalidade Infantil: -
5	3500501	Águas de Lindóia	24.29	Taxa de Mortalidade Infantil: 24,29
6	3500600	Águas de São Pedro	-	Taxa de Mortalidade Infantil: -
7	3500709	Agudos	12.37	Taxa de Mortalidade Infantil: 12,37
8	3500808	Alfredo Marcondes	-	Taxa de Mortalidade Infantil: -
9	3500907	Altair	18.18	Taxa de Mortalidade Infantil: 18,18
10	3501004	Altinópolis	8.58	Taxa de Mortalidade Infantil: 8,58
11	3501103	Alto Alegre	20.41	Taxa de Mortalidade Infantil: 20,41
12	3501202	Álvares Florence	62.50	Taxa de Mortalidade Infantil: 62,50
13	3501301	Álvares Machado	9.66	Taxa de Mortalidade Infantil: 9,66
14	3501400	Álvaro de Carvalho	-	Taxa de Mortalidade Infantil: -
15	3501509	Alvinlândia	20.83	Taxa de Mortalidade Infantil: 20,83
16	3501608	Americana	10.70	Taxa de Mortalidade Infantil: 10,70
17	3501707	Américo Brasiliense	26.77	Taxa de Mortalidade Infantil: 26,77
18	3501806	Américo de Campos	19.61	Taxa de Mortalidade Infantil: 19,61
19	3501905	Amparo	17.24	Taxa de Mortalidade Infantil: 17,24
20	3502002	Analândia	-	Taxa de Mortalidade Infantil: -
21	3502101	Andradina	20.14	Taxa de Mortalidade Infantil: 20,14
22	3502200	Angatuba	11.40	Taxa de Mortalidade Infantil: 11,40
23	3502309	Anhembi	-	Taxa de Mortalidade Infantil: -
24	3502408	Anhumas	24.39	Taxa de Mortalidade Infantil: 24,39
25	3502507	Aparecida	22.22	Taxa de Mortalidade Infantil: 22,22
26	3502606	Aparecida d'Oeste	-	Taxa de Mortalidade Infantil: -
27	3502705	Apiaí	13.89	Taxa de Mortalidade Infantil: 13,89
28	3502804	Araçatuba	15.11	Taxa de Mortalidade Infantil: 15,11
29	3502903	Araçoiaba da Serra	5.49	Taxa de Mortalidade Infantil: 5,49
30	3503000	Aramina	-	Taxa de Mortalidade Infantil: -
31	3503109	Arandu	-	Taxa de Mortalidade Infantil: -
32	3503208	Araraquara	9.06	Taxa de Mortalidade Infantil: 9,06
33	3503307	Araras	9.47	Taxa de Mortalidade Infantil: 9,47
34	3503406	Arealva	43.48	Taxa de Mortalidade Infantil: 43,48
35	3503505	Areias	32.79	Taxa de Mortalidade Infantil: 32,79
36	3503604	Areiópolis	-	Taxa de Mortalidade Infantil: -
37	3503703	Ariranha	-	Taxa de Mortalidade Infantil: -
38	3503802	Artur Nogueira	15.08	Taxa de Mortalidade Infantil: 15,08
39	3503901	Arujá	15.60	Taxa de Mortalidade Infantil: 15,60
40	3504008	Assis	11.12	Taxa de Mortalidade Infantil: 11,12
41	3504107	Atibaia	17.52	Taxa de Mortalidade Infantil: 17,52
42	3504206	Auriflama	10.15	Taxa de Mortalidade Infantil: 10,15
43	3504305	Avaí	44.12	Taxa de Mortalidade Infantil: 44,12
44	3504404	Avanhandava	24.59	Taxa de Mortalidade Infantil: 24,59
45	3504503	Avaré	16.49	Taxa de Mortalidade Infantil: 16,49
46	3504602	Bady Bassitt	10.64	Taxa de Mortalidade Infantil: 10,64
47	3504701	Balbinos	76.92	Taxa de Mortalidade Infantil: 76,92
48	3504800	Bálsamo	24.69	Taxa de Mortalidade Infantil: 24,69
49	3504909	Bananal	6.62	Taxa de Mortalidade Infantil: 6,62
50	3505005	Barão de Antonina	-	Taxa de Mortalidade Infantil: -
51	3505104	Barbosa	-	Taxa de Mortalidade Infantil: -
52	3505203	Bariri	16.00	Taxa de Mortalidade Infantil: 16,00
53	3505302	Barra Bonita	9.98	Taxa de Mortalidade Infantil: 9,98
54	3505401	Barra do Turvo	26.14	Taxa de Mortalidade Infantil: 26,14
55	3505500	Barretos	13.36	Taxa de Mortalidade Infantil: 13,36
56	3505609	Barrinha	5.93	Taxa de Mortalidade Infantil: 5,93
57	3505708	Barueri	10.79	Taxa de Mortalidade Infantil: 10,79
58	3505807	Bastos	11.20	Taxa de Mortalidade Infantil: 11,20
59	3505906	Batatais	8.92	Taxa de Mortalidade Infantil: 8,92
60	3506003	Bauru	9.69	Taxa de Mortalidade Infantil: 9,69
61	3506102	Bebedouro	10.41	Taxa de Mortalidade Infantil: 10,41
62	3506201	Bento de Abreu	-	Taxa de Mortalidade Infantil: -
63	3506300	Bernardino de Campos	13.61	Taxa de Mortalidade Infantil: 13,61
64	3506409	Bilac	-	Taxa de Mortalidade Infantil: -
65	3506508	Birigui	15.38	Taxa de Mortalidade Infantil: 15,38
66	3506607	Biritiba Mirim	19.70	Taxa de Mortalidade Infantil: 19,70
67	3506706	Boa Esperança do Sul	17.09	Taxa de Mortalidade Infantil: 17,09
68	3506805	Bocaina	12.58	Taxa de Mortalidade Infantil: 12,58
69	3506904	Bofete	20.98	Taxa de Mortalidade Infantil: 20,98
70	3507001	Boituva	19.93	Taxa de Mortalidade Infantil: 19,93
71	3507100	Bom Jesus dos Perdões	25.64	Taxa de Mortalidade Infantil: 25,64
72	3507209	Borá	-	Taxa de Mortalidade Infantil: -
73	3507308	Boracéia	-	Taxa de Mortalidade Infantil: -
74	3507407	Borborema	9.05	Taxa de Mortalidade Infantil: 9,05
75	3507506	Botucatu	15.00	Taxa de Mortalidade Infantil: 15,00
76	3507605	Bragança Paulista	14.78	Taxa de Mortalidade Infantil: 14,78
77	3507704	Braúna	16.39	Taxa de Mortalidade Infantil: 16,39
78	3507803	Brodowski	17.79	Taxa de Mortalidade Infantil: 17,79
79	3507902	Brotas	17.54	Taxa de Mortalidade Infantil: 17,54
80	3508009	Buri	22.44	Taxa de Mortalidade Infantil: 22,44
