id	ibge	localidade	valor	label
1	3500105	Adamantina	27.23	Taxa de Mortalidade Infantil (Por mil nascidos vivos): 27,23
2	3500204	Adolfo	-	Taxa de Mortalidade Infantil (Por mil nascidos vivos): -
3	3500303	Aguaí	16.10	Taxa de Mortalidade Infantil (Por mil nascidos vivos): 16,10
4	3500402	Águas da Prata	25.64	Taxa de Mortalidade Infantil (Por mil nascidos vivos): 25,64
5	3500501	Águas de Lindóia	17.78	Taxa de Mortalidade Infantil (Por mil nascidos vivos): 17,78
6	3500600	Águas de São Pedro	-	Taxa de Mortalidade Infantil (Por mil nascidos vivos): -
7	3500709	Agudos	5.43	Taxa de Mortalidade Infantil (Por mil nascidos vivos): 5,43
8	3500808	Alfredo Marcondes	30.30	Taxa de Mortalidade Infantil (Por mil nascidos vivos): 30,30
9	3500907	Altair	21.28	Taxa de Mortalidade Infantil (Por mil nascidos vivos): 21,28
10	3501004	Altinópolis	12.61	Taxa de Mortalidade Infantil (Por mil nascidos vivos): 12,61
11	3501103	Alto Alegre	-	Taxa de Mortalidade Infantil (Por mil nascidos vivos): -
12	3501202	Álvares Florence	-	Taxa de Mortalidade Infantil (Por mil nascidos vivos): -
13	3501301	Álvares Machado	10.84	Taxa de Mortalidade Infantil (Por mil nascidos vivos): 10,84
14	3501400	Álvaro de Carvalho	-	Taxa de Mortalidade Infantil (Por mil nascidos vivos): -
15	3501509	Alvinlândia	-	Taxa de Mortalidade Infantil (Por mil nascidos vivos): -
16	3501608	Americana	10.26	Taxa de Mortalidade Infantil (Por mil nascidos vivos): 10,26
17	3501707	Américo Brasiliense	10.31	Taxa de Mortalidade Infantil (Por mil nascidos vivos): 10,31
18	3501806	Américo de Campos	-	Taxa de Mortalidade Infantil (Por mil nascidos vivos): -
19	3501905	Amparo	14.69	Taxa de Mortalidade Infantil (Por mil nascidos vivos): 14,69
20	3502002	Analândia	19.23	Taxa de Mortalidade Infantil (Por mil nascidos vivos): 19,23
21	3502101	Andradina	14.78	Taxa de Mortalidade Infantil (Por mil nascidos vivos): 14,78
22	3502200	Angatuba	18.09	Taxa de Mortalidade Infantil (Por mil nascidos vivos): 18,09
23	3502309	Anhembi	11.76	Taxa de Mortalidade Infantil (Por mil nascidos vivos): 11,76
24	3502408	Anhumas	-	Taxa de Mortalidade Infantil (Por mil nascidos vivos): -
25	3502507	Aparecida	8.05	Taxa de Mortalidade Infantil (Por mil nascidos vivos): 8,05
26	3502606	Aparecida d'Oeste	-	Taxa de Mortalidade Infantil (Por mil nascidos vivos): -
27	3502705	Apiaí	13.08	Taxa de Mortalidade Infantil (Por mil nascidos vivos): 13,08
28	3502804	Araçatuba	18.06	Taxa de Mortalidade Infantil (Por mil nascidos vivos): 18,06
29	3502903	Araçoiaba da Serra	17.49	Taxa de Mortalidade Infantil (Por mil nascidos vivos): 17,49
30	3503000	Aramina	21.74	Taxa de Mortalidade Infantil (Por mil nascidos vivos): 21,74
31	3503109	Arandu	30.00	Taxa de Mortalidade Infantil (Por mil nascidos vivos): 30,00
32	3503208	Araraquara	11.30	Taxa de Mortalidade Infantil (Por mil nascidos vivos): 11,30
33	3503307	Araras	4.75	Taxa de Mortalidade Infantil (Por mil nascidos vivos): 4,75
34	3503406	Arealva	10.10	Taxa de Mortalidade Infantil (Por mil nascidos vivos): 10,10
35	3503505	Areias	14.93	Taxa de Mortalidade Infantil (Por mil nascidos vivos): 14,93
36	3503604	Areiópolis	9.80	Taxa de Mortalidade Infantil (Por mil nascidos vivos): 9,80
37	3503703	Ariranha	19.23	Taxa de Mortalidade Infantil (Por mil nascidos vivos): 19,23
38	3503802	Artur Nogueira	19.82	Taxa de Mortalidade Infantil (Por mil nascidos vivos): 19,82
39	3503901	Arujá	15.72	Taxa de Mortalidade Infantil (Por mil nascidos vivos): 15,72
40	3504008	Assis	7.78	Taxa de Mortalidade Infantil (Por mil nascidos vivos): 7,78
41	3504107	Atibaia	18.77	Taxa de Mortalidade Infantil (Por mil nascidos vivos): 18,77
42	3504206	Auriflama	11.05	Taxa de Mortalidade Infantil (Por mil nascidos vivos): 11,05
43	3504305	Avaí	29.41	Taxa de Mortalidade Infantil (Por mil nascidos vivos): 29,41
44	3504404	Avanhandava	6.90	Taxa de Mortalidade Infantil (Por mil nascidos vivos): 6,90
45	3504503	Avaré	14.93	Taxa de Mortalidade Infantil (Por mil nascidos vivos): 14,93
46	3504602	Bady Bassitt	6.37	Taxa de Mortalidade Infantil (Por mil nascidos vivos): 6,37
47	3504701	Balbinos	-	Taxa de Mortalidade Infantil (Por mil nascidos vivos): -
48	3504800	Bálsamo	13.33	Taxa de Mortalidade Infantil (Por mil nascidos vivos): 13,33
49	3504909	Bananal	11.70	Taxa de Mortalidade Infantil (Por mil nascidos vivos): 11,70
