id	ibge	localidade	valor	label
681	681	Região Metropolitana de São Paulo	21.19	% Matriculas em creche na rede privada  exceto conveniadas: 21,19
682	682	Região Administrativa de Registro	7.14	% Matriculas em creche na rede privada  exceto conveniadas: 7,14
683	683	Região Administrativa de Santos	23.54	% Matriculas em creche na rede privada  exceto conveniadas: 23,54
684	684	Região Administrativa de São José dos Campos	19.69	% Matriculas em creche na rede privada  exceto conveniadas: 19,69
685	685	Região Administrativa de Sorocaba	15.87	% Matriculas em creche na rede privada  exceto conveniadas: 15,87
686	686	Região Administrativa de Campinas	16.33	% Matriculas em creche na rede privada  exceto conveniadas: 16,33
687	687	Região Administrativa de Ribeirão Preto	25.74	% Matriculas em creche na rede privada  exceto conveniadas: 25,74
688	688	Região Administrativa de Bauru	18.43	% Matriculas em creche na rede privada  exceto conveniadas: 18,43
689	689	Região Administrativa de São José do Rio Preto	15.49	% Matriculas em creche na rede privada  exceto conveniadas: 15,49
690	690	Região Administrativa de Araçatuba	11.00	% Matriculas em creche na rede privada  exceto conveniadas: 11,00
691	691	Região Administrativa de Presidente Prudente	13.33	% Matriculas em creche na rede privada  exceto conveniadas: 13,33
692	692	Região Administrativa de Marília	8.87	% Matriculas em creche na rede privada  exceto conveniadas: 8,87
693	693	Região Administrativa Central	12.13	% Matriculas em creche na rede privada  exceto conveniadas: 12,13
694	694	Região Administrativa de Barretos	9.14	% Matriculas em creche na rede privada  exceto conveniadas: 9,14
695	695	Região Administrativa de Franca	18.16	% Matriculas em creche na rede privada  exceto conveniadas: 18,16
