id	ibge	localidade	valor	label
681	681	Região Metropolitana de São Paulo	4.1	Taxa de Abandono do Ensino Fundamental – Anos Finais – Rede Estadual (Em %): 4,1
682	682	Região Administrativa de Registro	4.3	Taxa de Abandono do Ensino Fundamental – Anos Finais – Rede Estadual (Em %): 4,3
683	683	Região Administrativa de Santos	5.1	Taxa de Abandono do Ensino Fundamental – Anos Finais – Rede Estadual (Em %): 5,1
684	684	Região Administrativa de São José dos Campos	4.1	Taxa de Abandono do Ensino Fundamental – Anos Finais – Rede Estadual (Em %): 4,1
685	685	Região Administrativa de Sorocaba	3.1	Taxa de Abandono do Ensino Fundamental – Anos Finais – Rede Estadual (Em %): 3,1
686	686	Região Administrativa de Campinas	2.7	Taxa de Abandono do Ensino Fundamental – Anos Finais – Rede Estadual (Em %): 2,7
687	687	Região Administrativa de Ribeirão Preto	5.3	Taxa de Abandono do Ensino Fundamental – Anos Finais – Rede Estadual (Em %): 5,3
688	688	Região Administrativa de Bauru	3.9	Taxa de Abandono do Ensino Fundamental – Anos Finais – Rede Estadual (Em %): 3,9
689	689	Região Administrativa de São José do Rio Preto	2.2	Taxa de Abandono do Ensino Fundamental – Anos Finais – Rede Estadual (Em %): 2,2
690	690	Região Administrativa de Araçatuba	3.4	Taxa de Abandono do Ensino Fundamental – Anos Finais – Rede Estadual (Em %): 3,4
691	691	Região Administrativa de Presidente Prudente	3.0	Taxa de Abandono do Ensino Fundamental – Anos Finais – Rede Estadual (Em %): 3,0
692	692	Região Administrativa de Marília	2.8	Taxa de Abandono do Ensino Fundamental – Anos Finais – Rede Estadual (Em %): 2,8
693	693	Região Administrativa Central	2.9	Taxa de Abandono do Ensino Fundamental – Anos Finais – Rede Estadual (Em %): 2,9
694	694	Região Administrativa de Barretos	2.8	Taxa de Abandono do Ensino Fundamental – Anos Finais – Rede Estadual (Em %): 2,8
695	695	Região Administrativa de Franca	4.1	Taxa de Abandono do Ensino Fundamental – Anos Finais – Rede Estadual (Em %): 4,1
